Cidade,Bairro,Preco,M²,Tipo,Quarto,Vaga,Suíte
santa-maria,,430.000,135,Apartamento,4,2,1
santa-maria,,140.000,160,Lote/Terreno,,,
santa-maria,,20.000.000,44600,Lote/Terreno,,,
santa-maria,,129.900,44,Apartamento,2,1,
santa-maria,,170.000,90,Casa,3,2,
santa-maria,,148.000,45,Apartamento,2,1,
santa-maria,,300.000,107,Apartamento,3,3,1
santa-maria,,230.000,150,Casa,4,2,
santa-maria,,110.000,47,Apartamento,2,1,
santa-maria,,870.000,350,Casa,5,5,3
santa-maria,,180.000,100,Casa,3,3,
santa-maria,,118.785,60,Apartamento,2,1,
santa-maria,,153.000,50,Apartamento,2,1,
santa-maria,,190.000,100,Casa,3,2,1
santa-maria,,1.000.000,445,Prédio,,4,
santa-maria,,167.000,150,Casa,3,2,1
santa-maria,,599.900,200,Casa,3,3,1
santa-maria,,250.000,150,Casa,5,2,1
santa-maria,,420.000,,,,,
santa-maria,,349.000,77,Casa,2,2,2
santa-maria,,155.000,100,Casa,2,,
santa-maria,,185.000,58,Apartamento,3,1,1
santa-maria,,350.000,100,Casa,2,4,1
paranoa,,200.000,,,2,2,1
paranoa,,530.000,322,Casa,4,1,4
paranoa,,145.000,,,,,
paranoa,,260.000,,,2,2,
paranoa,,350.000,180,Casa,4,,1
paranoa,,600.000,200,Lote/Terreno,,,
paranoa,,1.270.000,383,Casa,5,4,2
paranoa,,270.000,,,3,1,1
paranoa,,190.000,400,Lote/Terreno,,,
paranoa,,860.000,,,6,,4
paranoa,,630.000,321,Casa,5,,3
paranoa,,480.000,209,Prédio,,3,2
paranoa,,80.000,,,,,
paranoa,,280.000,170,Casa,3,5,1
paranoa,,250.000,800,Lote/Terreno,,,
paranoa,,650.000,120,Casa,2,12,1
paranoa,,2.000.000,2400,Galpão,,,
paranoa,,780.000,332,Casa,3,6,3
paranoa,,160.000,,,2,,
paranoa,,600.000,,,3,,1
paranoa,,975.000,640,Prédio,8,4,8
paranoa,,6.000.000,,,3,,1
paranoa,,450.000,,,,,
paranoa,,320.000,300,Casa,4,3,1
paranoa,,150.000,200,Lote/Terreno,,,
paranoa,,750.000,,,3,,1
paranoa,,350.000,270,Casa,6,,1
paranoa,,799.000,281,Casa,4,5,3
paranoa,,1.800.000,540,Prédio,,,
paranoa,,1.050.000,300,Prédio,,,
paranoa,,9.100.000,,,2,,
paranoa,,380.000,704,Lote/Terreno,,,
paranoa,,748.000,240,Casa,4,2,4
paranoa,,6.000.000,,,,,
paranoa,,165.000,100,Casa,4,,1
paranoa,,700.000,20000,Lote/Terreno,,,
paranoa,,700.000,,,,,
paranoa,,700.000,21117,Lote/Terreno,,,
paranoa,,1.650.000,,,4,4,2
paranoa,,2.500.000,,,8,9,5
paranoa,,170.000,20000,Lote/Terreno,,,
paranoa,,280.000,230,Casa,6,,1
paranoa,,1.600.000,390,Casa,3,6,3
paranoa,,650.000,20000,Lote/Terreno,,,
paranoa,,400.000,360,Prédio,3,,
paranoa,,1.300.000,236,Casa,3,2,3
paranoa,,1.075.000,285,Casa,4,1,1
paranoa,,5.000.000,500,Prédio,,,
paranoa,,550.000,70,Casa,2,,
paranoa,,2.240.000,,,4,5,1
paranoa,,700.000,,,6,,1
paranoa,,315.000,220,Casa,5,2,2
paranoa,,299.000,160,Casa,4,3,1
paranoa,,990.000,580,Casa,4,2,5
paranoa,,450.000,550,Prédio,3,1,3
paranoa,,550.000,130,Lote/Terreno,,,
paranoa,,300.000,120,Casa,4,1,
paranoa,,105.000,80,Casa,2,3,
paranoa,,285.000,,,7,5,5
paranoa,,390.000,5000,Lote/Terreno,,,
paranoa,,270.000,,,3,,
paranoa,,650.000,20000,Lote/Terreno,,,
paranoa,,260.000,,,,,
paranoa,,1.300.000,236,Casa,3,2,3
paranoa,,370.000,142,Casa,4,2,1
paranoa,,2.200.000,,,,8,
paranoa,,220.000,,,,,
paranoa,,201.000,90,Casa,2,2,
paranoa,,650.000,120,Casa,2,4,1
paranoa,,720.000,352,Casa,4,4,1
paranoa,,520.000,380,Casa,4,4,2
paranoa,,350.000,,,3,,
paranoa,,2.500.000,,,4,,4
paranoa,,370.000,1000,Lote/Terreno,,,
paranoa,,1.200.000,,,6,3,1
paranoa,,900.000,,,,,
paranoa,,270.000,600,Lote/Terreno,,,
paranoa,,550.000,80,Casa,2,1,
paranoa,,6.500.000,,,3,6,1
paranoa,,8.730.000,,,,,
paranoa,,1.800.000,,,,,
paranoa,,350.000,40000,Lote/Terreno,,,
paranoa,,220.000,241,Casa,3,,1
paranoa,,250.000,115,Casa,4,1,
paranoa,,3.200.000,,,7,7,4
paranoa,,420.000,,,3,3,1
paranoa,,740.000,250,Casa,3,2,2
paranoa,,700.000,250,Casa,4,4,2
paranoa,,24.300.000,,,3,,1
paranoa,,350.000,130,Casa,3,1,3
paranoa,,390.000,128,Casa,4,2,1
paranoa,,68.000,,,,,
paranoa,,1.900.000,600,Prédio,,4,
paranoa,,1.500.000,,,3,4,2
paranoa,,180.000,200,Casa,4,,
paranoa,,690.000,350,Casa,3,,3
paranoa,,420.000,,,3,20,1
paranoa,,1.100.000,25000,Lote/Terreno,,,
paranoa,,700.000,256,Loja,,,
paranoa,,650.000,300,Prédio,,,
paranoa,,950.000,,,5,,1
paranoa,,400.000,,,3,,
paranoa,,220.000,,,2,,
paranoa,,750.000,360,Casa,4,4,1
paranoa,,400.000,65,Casa,1,10,
paranoa,,1.700.000,,,4,8,1
paranoa,,860.000,,,3,4,1
paranoa,,750.000,260,Casa,3,2,2
paranoa,,700.000,160,Casa,4,,1
paranoa,,250.000,,,,,
paranoa,,300.000,222,Casa,4,1,1
paranoa,,3.000.000,64000,Casa,5,,4
paranoa,,290.000,,,2,,
paranoa,,2.900.000,,,5,10,
paranoa,,2.350.000,,,4,4,1
paranoa,,220.000,20000,Lote/Terreno,,,
paranoa,,1.400.000,28,Apartamento,24,6,
paranoa,,1.500.000,,,2,,2
paranoa,,3.000.000,100000,Loteamento,,,
paranoa,,4.500.000,,,,5,
paranoa,,1.000.000,,,4,,1
paranoa,,600.000,,,,,
paranoa,,195.000,350,Lote/Terreno,,,
paranoa,,800.000,,,,,
paranoa,,780.000,310,Casa,3,5,3
paranoa,,720.000,220,Casa,3,4,2
paranoa,,2.490.000,,,,,
paranoa,,150.000,60000,Lote/Terreno,,,
paranoa,,250.000,2000,Lote/Terreno,,,
paranoa,,1.340.000,,,3,,2
paranoa,,175.000,110,Casa,3,1,1
paranoa,,1.480.000,360,Casa,3,6,3
paranoa,,600.000,,,2,,
paranoa,,500.000,250,Casa,4,2,
paranoa,,1.500.000,,,3,2,2
paranoa,,480.000,,,,,
paranoa,,1.300.000,,,4,,1
paranoa,,2.000.000,,,,,
paranoa,,380.000,300,Casa,7,5,2
paranoa,,760.000,281,Casa,4,5,3
paranoa,,750.000,,,2,,
paranoa,,680.000,280,Casa,5,4,2
paranoa,,950.000,,,2,,2
paranoa,,14.999.999,30000,Lote/Terreno,,,
paranoa,,160.000,70,Casa,2,4,
paranoa,,2.000.000,,,6,8,4
paranoa,,1.390.000,,,2,5,1
paranoa,,1.300.000,235,Casa,4,2,3
paranoa,,550.000,130,Lote/Terreno,,,
paranoa,,1.750.000,28000,Lote/Terreno,,,
paranoa,,890.000,580,Casa,5,2,5
paranoa,,1.799.999,130,Prédio,,,
paranoa,,550.000,,,,,
paranoa,,1.300.000,,,3,5,3
paranoa,,1.500.000,854,Prédio,,,
paranoa,,1.150.000,,,3,,1
paranoa,,600.000,,,3,2,1
paranoa,,420.000,,,4,,2
paranoa,,480.000,,,3,,1
paranoa,,450.000,,,4,10,2
paranoa,,230.000,600,Lote/Terreno,,,
paranoa,,700.000,,,,,
paranoa,,620.000,251,Casa,5,3,2
paranoa,,2.490.000,,,7,,5
paranoa,,240.000,80,Casa,3,2,
paranoa,,2.290.000,,,4,10,4
paranoa,,1.000.000,,,4,,1
paranoa,,700.000,300,Comercial,,,
paranoa,,2.290.000,,,4,6,4
paranoa,,900.000,,,,,
paranoa,,198.000,400,Lote/Terreno,,,
planaltina,,2.299.000,,,3,,
planaltina,,250.000,,,,,
planaltina,,18.000.000,,,8,10,8
planaltina,,550.000,240,Casa,3,2,1
planaltina,,360.000,315,Casa,2,4,1
planaltina,,538.000,582,Prédio,,2,
planaltina,,89.000,93,Lote/Terreno,,,
planaltina,,499.000,561,Prédio,,,
planaltina,,350.000,,,,,
planaltina,,380.000,170,Casa,2,2,2
planaltina,,470.000,,,3,2,
planaltina,,310.000,350,Lote/Terreno,,,
planaltina,,2.550.000,,,2,,1
planaltina,,800.000,,,4,,4
planaltina,,350.000,,,1,,
planaltina,,260.000,50,Comercial,,,
planaltina,,389.000,3000,Lote/Terreno,,,
planaltina,,270.000,,,2,2,1
planaltina,,1.800.000,420,Galpão,,,
planaltina,,2.200.000,,,,,
planaltina,,1.550.000,420,Casa,6,5,3
planaltina,,180.000,80,Casa,3,2,
planaltina,,2.200.000,20000,Lote/Terreno,,,
planaltina,,120.000,,,3,,
planaltina,,800.000,,,4,2,3
planaltina,,4.500.000,1536,Galpão,,8,
planaltina,,1.500.000,,,,,
planaltina,,87.000,120,Casa,2,5,
planaltina,,250.000,340,Lote/Terreno,,,
planaltina,,13.000.000,651973,Comercial,,,
planaltina,,1.500.000,,,,,
planaltina,,680.000,280,Casa,4,10,2
planaltina,,13.500.000,,,3,,1
planaltina,,1.400.000,400,Loja,,5,
planaltina,,170.000,200,Casa,3,2,1
planaltina,,78.000,375,Lote/Terreno,,,
planaltina,,6.900.000,20000,Lote/Terreno,,,
planaltina,,169.000,200,Casa,3,4,1
planaltina,,450.000,,,2,3,
planaltina,,385.000,,,5,,
planaltina,,850.000,,,2,5,
planaltina,,170.000,44,Apartamento,2,1,
planaltina,,750.000,300,Galpão,,,
planaltina,,160.000,135,Casa,2,4,1
planaltina,,690.000,,,4,,1
planaltina,,750.000,600,Lote/Terreno,,3,
planaltina,,800.000,,,4,,1
planaltina,,580.000,214,Casa,3,3,1
planaltina,,1.400.000,,,,,
planaltina,,258.000,150,Casa,4,3,1
planaltina,,400.000,300,Casa,3,3,1
planaltina,,125.000,8845,Lote/Terreno,,,
planaltina,,720.000,300,Comercial,,3,2
planaltina,,20.000.000,,,6,,
planaltina,,145.000,50,Apartamento,2,1,
planaltina,,2.900.000,20000,Lote/Terreno,,,
planaltina,,249.000,1000,Lote/Terreno,,,
planaltina,,7.500.000,20000,Lote/Terreno,,,
planaltina,,155.000,100,Casa,3,2,
planaltina,,1.200.000,,,,,
planaltina,,3.000.000,20000,Lote/Terreno,,,
planaltina,,680.000,,,2,,1
planaltina,,700.000,,,3,5,1
planaltina,,450.000,200,Casa,5,,2
planaltina,,450.000,,,4,16,2
planaltina,,300.000,98,Casa,3,3,
planaltina,,12.000.000,,,,,
planaltina,,3.100.000,,,11,,2
planaltina,,280.000,120,Casa,2,,1
planaltina,,2.000.000,20177,Lote/Terreno,,,
planaltina,,320.000,200,Casa,3,2,
planaltina,,11.500.000,,,3,4,1
planaltina,,120.000,115,Casa,3,1,
planaltina,,300.000,273,Prédio,,,
planaltina,,1.300.000,,,4,1,2
planaltina,,250.000,,,2,,
planaltina,,2.900.000,20100,Lote/Terreno,,,
planaltina,,45.000.000,,,,,
planaltina,,15.000.000,,,,,
planaltina,,195.000,90,Casa,3,1,1
planaltina,,1.300.000,,,3,,
planaltina,,1.900.000,600,Casa,6,2,3
planaltina,,1.600.000,,,4,2,2
planaltina,,450.000,200,Casa,3,4,1
planaltina,,320.000,200,Prédio,,,
planaltina,,950.000,380,Casa,3,4,1
planaltina,,480.000,200,Casa,3,6,1
planaltina,,370.000,140,Casa,3,,
planaltina,,140.000,100,Casa,2,4,
planaltina,,580.000,200,Casa,3,3,2
planaltina,,1.250.000,,,3,,1
planaltina,,850.000,,,4,8,2
planaltina,,500.000,160,Casa,3,10,
planaltina,,2.320.000,,,4,2,1
planaltina,,95.000,2070,Casa,2,3,
planaltina,,1.400.000,750,Prédio,,,
planaltina,,2.200.000,20000,Lote/Terreno,,,
planaltina,,180.000,100,Casa,3,1,1
planaltina,,580.000,250,Casa,3,,
planaltina,,250.000,,,3,,1
planaltina,,600.000,,,3,,1
planaltina,,650.000,,,1,,
planaltina,,220.000,130,Casa,2,6,1
planaltina,,310.000,,,,,
planaltina,,750.000,,,3,,
planaltina,,500.000,576,Prédio,,,
planaltina,,520.000,400,Casa,3,,1
planaltina,,21.000.000,7700,Lote/Terreno,,,
planaltina,,1.300.000,400,Prédio,4,,
planaltina,,130.000,10660,Lote/Terreno,,,
planaltina,,590.000,450,Lote/Terreno,,,
planaltina,,450.000,,,3,1,
planaltina,,400.000,100,Casa,2,2,1
planaltina,,460.000,324,Lote/Terreno,,,
